DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
2007/06/04 12:33:30.30,42.6082,-78.9803,6.15,2.20,Mc,27,129,60,0.39,LD,200706041233
2007/06/04 22:56:48.65,43.3337,-79.2493,8.20,1.30,Mc,16,83,15,0.13,LD,200706042256
2007/06/12 05:20:36.68,36.0880,-82.5698,3.50,2.30,Md,26,88,40,0.20,ET,
2007/06/19 09:02:06.05,36.0903,-83.5925,16.33,0.50,Md,8,170,27,0.09,ET,
2007/06/25 19:00:09.57,36.0022,-83.8425,13.37,2.20,Md,21,65,17,0.14,ET,
2007/06/28 06:18:09.31,40.8760,-74.1938,1.75,2.10,Mc,24,129,26,0.24,LD,200706280618
2007/06/29 20:33:40.92,42.5117,-71.8390,0.04,0.87,ML,12,119,12,0.20,NE,
2007/06/30 02:20:03.37,42.5825,-74.1415,18.16,2.10,Mc,16,109,25,0.23,LD,200706300220
2007/07/01 03:12:55.15,42.5618,-74.1368,14.82,1.40,Mc,13,80,26,0.19,LD,200707010312
2007/07/02 06:02:43.88,43.1005,-72.0225,2.53,1.92,ML,20,102,29,0.32,NE,
2007/07/08 11:43:40.54,42.7918,-78.8820,7.45,2.30,Mc,24,131,52,0.38,LD,200707081143
2007/07/08 20:08:36.89,35.6020,-83.3623,8.73,1.60,Md,14,136,36,0.13,ET,
2007/07/08 22:40:10.73,36.1093,-83.9718,4.38,1.70,Md,13,182,10,0.14,ET,
2007/07/17 02:49:20.60,36.9697,-83.7102,2.63,2.30,Md,24,127,49,0.18,ET,
2007/07/25 11:33:22.67,43.3687,-79.1570,5.35,1.30,Mc,17,73,18,0.18,LD,200707251133
2007/07/30 09:51:14.64,36.0907,-83.8262,14.31,1.40,Md,16,105,9,0.20,ET,
2007/08/05 07:20:46.00,37.7150,-77.6800,8.20,2.10,ML,6,,,0.00,TEI,200708054018
2007/08/10 20:30:28.96,42.5225,-71.8403,3.57,1.77,ML,8,120,9,0.20,NE,
2007/08/28 21:20:20.33,36.1417,-83.9287,14.80,1.30,Md,15,120,5,0.18,ET,
2007/09/01 00:21:47.45,43.3368,-79.2102,1.47,2.00,Mc,20,98,15,0.20,LD,200709010021
2007/09/16 00:27:38.29,36.2718,-83.4857,8.32,1.50,Md,11,99,6,0.04,ET,
2007/09/22 14:04:48.74,43.0310,-78.3627,6.04,1.60,Mc,27,162,17,0.28,LD,200709221404
2007/09/28 15:05:18.69,41.9685,-80.5673,7.66,2.10,Mc,13,192,51,0.24,LD,200709281505
2007/10/01 02:11:54.86,43.4478,-78.2807,7.36,1.60,Mc,12,143,35,0.16,LD,200710010211
2007/10/05 12:48:54.83,40.8952,-74.0330,8.02,1.30,Mc,25,76,13,0.09,LD,200710051248
2007/10/08 11:15:16.75,42.8133,-71.0155,0.70,1.27,ML,7,228,12,0.10,NE,
2007/10/08 12:28:02.08,39.3433,-76.7140,8.14,1.50,Mc,12,140,13,0.13,LD,200710081228
2007/10/13 03:01:53.07,36.3510,-83.5458,12.82,1.90,Md,22,86,7,0.13,ET,
2007/10/19 10:04:47.04,42.5452,-71.4820,0.02,0.93,ML,6,150,9,0.10,NE,
2007/10/21 23:46:24.58,43.0193,-71.8565,6.43,1.65,ML,13,129,16,0.43,NE,
2007/11/01 05:29:30.20,36.2838,-83.5047,7.73,0.90,Md,7,167,5,0.03,ET,
2007/11/07 06:21:47.20,43.1693,-71.8780,8.04,1.82,ML,12,124,17,0.23,NE,
2007/11/09 17:01:12.26,42.5083,-71.6065,0.84,0.80,ML,4,238,6,0.04,NE,
2007/11/17 19:22:55.67,37.3930,-83.0870,1.00,2.50,ML,12,,,0.96,NEI,200711174057
2007/11/20 16:41:50.02,42.9713,-71.0208,0.79,2.44,ML,16,232,30,0.19,NE,
2007/11/22 00:15:19.83,41.6877,-71.5608,19.04,1.33,ML,6,302,14,0.05,NE,
2007/11/28 18:56:39.35,36.1010,-83.6695,14.97,1.70,Md,17,113,20,0.15,ET,
2007/12/13 03:33:01.02,42.7998,-78.1960,7.45,2.00,Mc,22,138,46,0.16,LD,200712130333
2008/01/07 06:13:32.98,42.7548,-78.1807,5.66,1.80,Mc,16,209,9,0.09,LD,200801070613
2008/01/08 00:00:07.15,43.4627,-78.1537,7.36,2.00,Mc,18,160,41,0.19,LD,200801080000
2008/01/20 11:56:01.04,43.2018,-79.8048,6.82,1.90,Mc,15,132,13,0.10,LD,200801201156
2008/01/26 06:39:01.03,41.7997,-81.0025,8.50,1.80,Mc,9,201,91,0.06,LD,200801260639
2008/01/29 01:04:20.70,37.5448,-80.5098,23.14,2.40,Md,15,206,36,0.09,ET,
2008/03/11 03:10:30.97,41.4385,-72.4835,2.86,2.00,ML,12,233,24,0.18,NE,
2008/03/14 22:42:31.62,41.3357,-74.4520,2.55,2.30,Mc,20,103,31,0.32,LD,200803142242
2008/03/14 22:45:37.50,41.3213,-74.4388,5.00,1.20,Mc,6,179,30,0.13,LD,200803142245
2008/03/14 22:55:52.31,41.3177,-74.4372,5.00,1.00,Mc,6,177,30,0.10,LD,200803142255
2008/03/15 00:01:14.20,41.3125,-74.4327,5.00,1.20,Mc,6,176,29,0.08,LD,200803150001
2008/03/15 01:18:44.08,41.3367,-74.4633,7.36,1.90,Mc,12,186,31,0.30,LD,200803150118
2008/03/15 01:38:09.16,41.3168,-74.4408,5.00,1.40,Mc,6,178,29,0.13,LD,200803150138
2008/03/15 01:39:25.22,41.3197,-74.4425,5.00,1.00,Mc,6,179,30,0.11,LD,200803150139
2008/03/15 03:54:15.07,41.2918,-74.4153,5.00,0.90,Mc,5,168,28,0.01,LD,200803150354
2008/03/15 21:22:22.79,41.2890,-74.4070,5.00,1.10,Mc,6,166,28,0.02,LD,200803152122
2008/03/18 23:51:31.89,41.3463,-74.4755,1.00,0.30,Mc,9,190,1,0.10,LD,200803182351
2008/03/20 09:00:58.46,36.0750,-83.6142,11.02,1.00,Md,5,165,26,0.12,ET,
2008/03/27 06:27:21.52,41.0200,-73.3723,16.98,1.80,Mc,24,288,45,0.13,LD,200803270627
2008/04/16 06:42:16.86,36.2695,-83.4808,9.38,2.00,Md,16,87,6,0.09,ET,
2008/04/22 12:27:25.30,42.6553,-78.9678,7.56,1.80,Mc,19,134,56,0.16,LD,200804221227
2008/05/06 17:30:23.99,38.8058,-77.2200,6.00,2.00,Mc,14,140,68,0.40,LD,200805061730
2008/05/12 06:11:26.46,42.8908,-78.2345,1.00,2.20,Mc,18,172,35,0.20,LD,200805120611
2008/05/16 03:30:17.13,36.3288,-83.9697,18.67,1.90,Md,23,121,21,0.20,ET,
2008/05/31 19:03:12.40,41.4503,-79.5860,24.98,2.30,Mc,18,174,52,0.36,LD,200805311903
2008/07/21 01:41:30.94,41.5170,-80.3713,5.00,2.00,Mc,12,226,24,0.22,LD,200807210141
2008/07/28 15:20:09.54,40.5822,-75.0862,0.85,2.10,Mc,16,104,40,0.55,LD,200807281520
2008/08/11 14:08:17.57,43.0620,-71.5312,2.15,1.30,ML,9,180,10,0.52,NE,
2008/08/14 14:57:03.84,35.7315,-83.9523,9.54,1.30,Md,10,157,23,0.06,ET,
2008/08/16 01:09:19.19,35.9253,-83.9558,12.98,1.20,Md,14,101,1,0.15,ET,
2008/08/16 09:05:25.61,36.4363,-83.6737,20.95,2.10,Md,26,157,22,0.22,ET,
2008/09/30 14:28:44.46,36.0820,-83.8500,14.79,2.00,Md,20,82,9,0.10,ET,
2008/10/05 22:36:48.14,40.0538,-76.9672,2.16,2.00,Mc,12,196,53,0.07,LD,200810052236
2008/10/07 08:23:09.47,39.0792,-73.0515,0.28,2.43,ML,4,348,8,0.10,NE,
2008/10/13 07:18:50.57,43.2658,-71.7030,1.93,0.87,ML,8,153,19,0.29,NE,
2008/10/15 07:39:12.48,43.2930,-71.7477,6.16,1.00,ML,9,139,18,0.18,NE,
2008/10/19 08:21:22.77,40.0798,-77.0188,5.00,1.90,Mc,12,143,58,0.29,LD,200810190821
2008/10/19 08:22:07.39,40.0783,-76.9635,5.00,2.10,Mc,11,138,53,0.15,LD,200810190822
2008/10/19 08:26:20.53,40.1678,-77.0383,5.00,1.20,Mc,7,156,61,0.44,LD,200810190826
2008/10/19 08:28:09.04,40.0867,-76.9975,5.00,1.50,Mc,8,145,56,0.10,LD,200810190828
2008/10/19 08:58:31.77,40.0915,-76.9735,3.85,1.80,Mc,10,138,54,0.06,LD,200810190858
2008/10/19 09:06:01.51,40.0908,-77.0177,5.00,1.00,Mc,7,144,58,0.13,LD,200810190906
2008/10/19 09:08:20.73,40.0565,-76.9623,5.00,0.80,Mc,6,279,53,0.28,LD,200810190908
2008/10/19 09:08:44.35,40.0915,-76.9870,5.00,1.10,Mc,6,284,55,0.04,LD,200810190908
2008/10/19 09:17:34.81,40.0998,-77.0088,5.00,1.70,Mc,9,146,57,0.21,LD,200810190917
2008/10/19 09:49:19.11,40.0953,-77.0022,5.00,1.00,Mc,6,286,57,0.09,LD,200810190949
2008/10/19 09:49:51.77,40.0755,-76.9728,5.00,1.50,Mc,8,144,54,0.10,LD,200810190949
2008/10/19 09:50:11.41,40.0912,-76.9887,5.00,1.60,Mc,6,284,55,0.14,LD,200810190950
2008/10/20 00:08:26.62,40.1593,-77.1070,5.00,1.20,Mc,5,296,67,0.04,LD,200810200008
2008/10/20 00:14:03.91,40.0752,-77.0047,5.00,1.10,Mc,5,283,56,0.01,LD,200810200014
2008/10/20 02:16:02.43,40.0897,-76.9838,5.00,1.50,Mc,7,145,55,0.08,LD,200810200216
2008/10/23 15:55:32.32,40.0682,-76.9615,5.00,1.20,Mc,6,281,53,0.21,LD,200810231555
2008/10/25 23:47:17.30,36.0523,-83.6035,15.83,2.50,Md,29,73,27,0.14,ET,
2008/10/31 08:28:57.30,41.5602,-71.9433,7.12,1.03,ML,9,278,10,0.12,NE,
2008/11/01 13:18:57.08,35.7663,-83.9970,8.48,2.20,Md,22,108,19,0.20,ET,
2008/11/07 04:07:03.07,40.0965,-77.0058,1.00,1.40,Mc,8,146,57,0.23,LD,200811070407
2008/12/16 01:34:20.37,35.6280,-83.9845,20.66,1.80,Md,21,88,20,0.12,ET,
2008/12/18 03:46:37.00,35.7300,-82.9500,6.30,1.70,Md,0,0,0,0.00,ET,
2008/12/23 05:02:47.05,43.2148,-78.8740,5.00,1.50,Mc,10,125,24,0.09,LD,200812230502
2008/12/31 05:34:08.85,40.1068,-77.0028,1.00,2.10,Mc,10,140,57,0.26,LD,200812310534
2009/01/12 23:07:39.40,37.2147,-80.7813,7.39,2.30,Md,5,198,32,0.32,ET,
2009/01/26 06:55:28.76,43.2545,-78.7230,6.94,2.10,Mc,21,113,24,0.23,LD,200901260655
2009/02/14 22:22:22.87,40.9483,-74.3922,1.56,2.40,Mc,26,88,19,0.23,LD,200902142222
2009/02/16 18:17:55.00,40.9627,-74.3895,2.00,1.10,Mc,7,191,20,0.05,LD,200902161817
2009/02/16 19:38:31.76,40.9477,-74.0218,6.82,1.40,Mc,15,73,11,0.24,LD,200902161938
2009/02/16 23:26:57.67,35.7327,-84.0000,16.95,0.90,Md,12,149,19,0.11,ET,
2009/02/17 14:33:26.88,42.5710,-74.1345,16.08,2.10,Mc,18,150,26,0.28,LD,200902171433
2009/02/18 06:42:35.63,40.8688,-74.5487,5.10,2.30,Mc,16,102,21,0.14,LD,200902180642
2009/02/18 16:20:23.10,42.5723,-74.1008,10.00,2.40,Mc,18,149,28,0.10,LD,200902181620
2009/02/19 14:22:58.70,42.5732,-74.0945,7.61,1.60,Mc,11,152,28,0.08,LD,200902191422
2009/02/20 15:48:12.50,36.1093,-83.8242,27.52,0.80,Md,15,104,7,0.26,ET,
2009/02/21 07:30:43.24,42.5693,-74.1035,10.52,2.10,Mc,17,94,28,0.13,LD,200902210730
2009/02/23 15:46:20.29,42.5737,-74.0945,7.06,2.10,Mc,14,149,28,0.11,LD,200902231546
2009/02/24 00:24:07.00,42.6195,-71.1465,6.79,1.00,ML,6,319,10,0.05,NE,
2009/03/16 07:58:01.14,36.5263,-83.7377,25.20,0.90,Md,6,246,17,0.03,ET,
2009/03/20 15:45:04.43,42.7597,-71.4822,9.37,1.30,ML,5,171,7,0.09,NE,
2009/03/22 08:59:10.80,42.6272,-74.1108,15.35,1.30,Mc,14,107,25,0.18,LD,200903220859
2009/03/22 21:43:27.61,42.6258,-74.1113,14.90,2.10,Mc,23,70,25,0.26,LD,200903222143
2009/04/02 15:32:00.73,42.6270,-74.1165,14.32,2.20,Mc,27,70,24,0.31,LD,200904021532
2009/04/08 05:02:43.59,42.5705,-74.0993,10.00,2.30,Mc,20,149,28,0.14,LD,200904080502
2009/04/11 18:11:09.07,37.5133,-80.8957,2.77,2.40,Md,23,147,54,0.43,ET,
2009/04/13 10:08:17.25,42.6125,-74.1340,15.86,1.80,Mc,20,149,24,0.26,LD,200904131008
2009/04/15 17:48:38.41,43.4543,-71.5448,5.97,2.13,ML,8,190,22,0.18,NE,
2009/04/20 14:30:19.90,40.9998,-74.3292,0.03,1.50,Mc,11,87,18,0.10,LD,200904201430
2009/04/22 13:21:14.16,40.0727,-77.0020,1.00,1.10,Mc,8,142,56,0.04,LD,200904221321
2009/04/23 22:26:04.43,40.0853,-76.9978,1.00,2.40,Mc,13,130,56,0.12,LD,200904232226
2009/04/30 22:36:11.38,40.0728,-77.0132,1.00,2.00,Mc,17,143,57,0.24,LD,200904302236
2009/05/01 04:16:06.10,36.1660,-83.6615,4.91,0.80,Md,13,138,20,0.16,ET,
2009/05/08 08:05:15.46,36.9378,-83.6680,14.58,2.30,Md,25,124,70,0.32,ET,
2009/05/10 14:30:34.21,42.9183,-77.9768,5.08,2.00,Mc,16,125,22,0.14,LD,200905101430
2009/05/10 17:03:16.03,36.5967,-83.9475,25.35,1.10,Md,11,235,29,0.16,ET,
2009/05/11 05:18:23.18,40.0878,-77.0012,1.00,1.30,Mc,9,141,56,0.25,LD,200905110518
2009/05/11 05:34:02.64,40.0990,-76.9700,1.00,1.20,Mc,6,153,54,0.14,LD,200905110534
2009/05/18 01:04:24.95,42.5707,-74.1080,10.00,1.10,Mc,10,155,28,0.21,LD,200905180104
2009/05/18 07:21:57.40,42.5673,-74.1095,6.22,2.10,Mc,22,74,28,0.16,LD,200905180721
2009/05/19 14:52:32.59,42.5745,-74.1128,14.44,1.90,Mc,16,107,27,0.13,LD,200905191452
2009/05/20 15:01:06.96,43.1120,-78.7392,1.63,1.90,Mc,12,147,24,0.05,LD,200905201501
2009/06/03 16:44:40.17,42.8625,-71.7228,1.52,1.50,ML,8,144,12,0.16,NE,
2009/06/27 15:57:52.68,43.3368,-71.5832,8.65,1.42,ML,8,183,10,0.31,NE,
2009/07/07 03:59:52.58,37.6938,-77.6077,5.53,2.30,Md,10,135,15,0.11,ET,
2009/07/15 15:30:21.13,42.7065,-71.4257,12.19,1.58,ML,9,179,12,0.24,NE,
2009/07/27 05:30:30.79,42.8752,-71.0492,10.66,1.82,ML,8,225,10,0.11,NE,
2009/07/31 01:36:59.07,43.4065,-79.5793,6.48,2.00,Mc,23,85,30,0.18,LD,200907310136
2009/07/31 10:14:10.31,37.7768,-77.5263,15.01,2.10,Md,7,164,23,0.08,ET,
2009/08/02 21:57:07.84,37.9310,-77.5845,8.80,2.30,Md,11,142,36,0.20,ET,
2009/08/19 20:37:29.83,43.2673,-71.7452,1.00,1.58,ML,9,142,16,0.22,NE,
2009/08/20 15:46:42.29,42.4635,-71.6600,1.24,1.10,ML,8,169,8,0.36,NE,
2009/08/22 07:37:17.40,42.5720,-74.0917,10.00,1.80,Mc,12,153,91,0.12,LD,200908220737
2009/08/24 04:35:23.09,42.1428,-71.3480,1.23,0.73,ML,8,209,11,0.24,NE,
2009/08/27 01:44:50.33,38.7315,-71.9745,10.00,2.40,Mc,20,299,302,0.35,LD,200908270144
2009/09/05 11:37:35.01,43.4315,-71.6747,6.66,0.70,ML,8,144,10,0.15,NE,
2009/09/14 15:30:02.54,41.5187,-72.7153,8.62,1.35,ML,8,314,8,0.33,NE,
2009/09/23 03:45:59.95,42.8248,-78.2388,5.00,2.40,Mc,28,132,29,0.42,LD,200909230345
2009/09/23 15:15:21.00,42.9308,-74.1608,0.04,1.75,ML,10,235,14,0.33,NE,
2009/09/27 03:35:37.82,37.5207,-83.0818,7.21,2.50,Md,24,93,85,0.31,ET,
2009/09/29 13:58:51.58,39.6072,-76.3420,5.00,1.60,Mc,11,165,44,0.23,LD,200909291358
2009/10/02 15:28:47.14,36.0482,-83.5668,14.50,2.50,Md,27,55,28,0.12,ET,
2009/10/06 07:07:52.70,37.7177,-78.0052,6.41,1.70,Md,7,151,11,0.07,ET,
2009/10/09 17:23:08.47,40.1428,-73.6738,7.46,2.10,Mc,21,232,76,0.17,LD,200910091723
2009/10/20 19:04:08.73,42.5797,-74.1390,10.00,1.80,Mc,18,109,25,0.14,LD,200910201904
2009/10/21 01:32:22.19,42.5720,-74.1040,10.10,1.00,Mc,26,72,28,0.21,LD,200910210132
2009/10/23 16:07:56.45,42.0522,-71.5002,2.38,0.75,ML,6,171,8,0.20,NE,
2009/10/25 11:18:42.28,40.0745,-76.9867,0.50,1.80,Mc,8,256,55,0.14,LD,200910251118
2009/11/03 16:39:14.98,43.2293,-71.8097,4.90,1.83,ML,4,160,7,0.16,NE,
2009/12/16 13:20:50.92,37.5352,-78.5137,9.68,2.20,Md,7,186,59,0.31,ET,
2009/12/18 16:27:57.34,37.6960,-77.6400,0.02,2.00,Md,5,237,17,0.12,ET,
2009/12/20 05:36:12.23,40.5797,-75.1910,2.99,2.30,Mc,30,93,47,0.46,LD,200912200536
2009/12/23 20:23:58.81,35.7903,-83.9700,17.86,1.10,Md,15,107,24,0.27,ET,
2009/12/26 23:53:13.97,40.8778,-74.5497,5.53,2.00,Mc,15,103,23,0.06,LD,200912262353
2010/01/02 15:14:59.76,42.8388,-71.6947,14.56,1.55,ML,8,146,13,0.15,NE,
2010/01/06 02:20:03.09,42.5745,-74.1865,20.00,1.20,Mc,6,152,22,0.24,LD,201001060220
2010/01/12 21:22:42.18,42.5582,-73.8028,0.49,1.45,ML,5,273,6,0.17,NE,
2010/02/01 18:15:16.48,43.3315,-73.6357,5.84,1.70,Mc,20,85,6,0.18,LD,201002011815
2010/02/05 10:50:28.24,40.7310,-74.6565,2.00,1.50,Mc,15,109,9,0.21,LD,201002051050
2010/02/07 02:52:48.49,40.7340,-74.6580,2.00,1.20,Mc,6,180,10,0.27,LD,201002070252
2010/02/10 01:17:31.07,41.0328,-74.3032,7.19,2.20,Mc,19,73,19,0.26,LD,201002100117
2010/02/14 02:51:20.30,42.5795,-74.1370,17.87,1.70,Mc,20,73,25,0.31,LD,201002140251
2010/02/14 03:23:32.84,42.5818,-74.1580,22.39,1.70,Mc,17,111,23,0.26,LD,201002140323
2010/02/14 05:47:19.08,42.5840,-74.1233,17.13,1.30,Mc,11,81,26,0.25,LD,201002140547
2010/02/14 05:52:47.78,42.5843,-74.1325,17.56,1.50,Mc,17,78,25,0.24,LD,201002140552
2010/02/14 10:41:35.39,42.5820,-74.1335,18.60,1.60,Mc,17,79,25,0.24,LD,201002141041
2010/02/14 11:36:58.91,42.5842,-74.1385,18.64,1.90,Mc,19,82,25,0.28,LD,201002141136
2010/02/15 08:46:25.79,42.5892,-74.1568,19.87,2.20,Mc,24,70,23,0.30,LD,201002150846
2010/02/15 09:08:04.11,42.5840,-74.1563,20.36,1.70,Mc,16,110,23,0.29,LD,201002150908
2010/02/18 08:01:46.01,42.5842,-74.1658,21.88,2.00,Mc,14,126,23,0.29,LD,201002180801
2010/02/18 11:30:12.20,42.5838,-74.1453,20.29,1.50,Mc,10,123,24,0.15,LD,201002181130
2010/02/18 14:20:42.93,42.5850,-74.1543,18.01,2.40,Mc,21,72,24,0.31,LD,201002181420
2010/02/21 17:31:57.41,40.7142,-74.6800,5.00,2.30,Mc,18,110,10,0.33,LD,201002211731
2010/02/25 22:13:12.59,41.2200,-83.2900,5.00,2.40,ML,18,,,0.00,OGS,201002254036
2010/03/03 05:32:44.23,43.3765,-78.1297,5.00,1.90,Mc,11,161,64,0.20,LD,201003030532
2010/03/08 10:10:38.56,42.1630,-83.0700,18.00,2.50,ML,8,,,0.00,OTT,201003084033
2010/04/20 16:20:06.71,42.5880,-74.1368,18.60,1.43,ML,7,179,9,0.32,NE,
2010/04/29 04:12:52.41,37.8470,-77.7145,3.98,2.30,Md,9,145,22,0.07,ET,
2010/04/29 23:26:39.47,38.7220,-80.8030,5.00,2.50,ML,6,,,0.85,NEI,201004294051
2010/05/08 03:03:00.62,38.6230,-80.9113,0.01,2.40,Md,10,155,163,0.53,ET,
2010/05/26 18:16:06.10,35.8737,-83.8402,19.60,2.30,Md,24,40,13,0.14,ET,
2010/06/06 08:13:45.42,40.4168,-74.3133,5.00,2.30,Mc,27,200,33,0.26,LD,201006060813
2010/06/07 01:55:16.02,35.6253,-83.8203,16.43,1.70,Md,22,77,25,0.09,ET,
2010/06/07 16:22:32.16,41.7700,-81.1000,5.00,2.40,ML,10,,,0.00,OGS,201006074031
2010/06/26 20:07:33.80,42.6682,-71.2725,2.78,1.50,ML,10,175,11,0.28,NE,
2010/07/07 14:01:50.33,42.4347,-71.7612,2.35,,Unk,5,173,5,0.32,NE,
2010/07/09 16:02:36.95,42.9460,-74.0983,1.30,1.80,ML,7,239,9,0.27,NE,
2010/07/16 09:04:47.80,39.2610,-77.4103,7.02,0.00,Mc,36,176,52,0.40,LD,201007160904
2010/07/16 09:16:07.71,39.2042,-77.2993,5.60,2.10,Mc,18,159,46,0.29,LD,201007160916
2010/07/24 09:15:44.13,38.6753,-80.8202,2.26,2.40,Md,21,84,138,0.62,ET,
2010/07/25 03:48:35.55,38.6792,-80.7972,7.98,2.20,Md,17,87,136,0.37,ET,
2010/07/27 17:05:18.86,42.7782,-71.1575,1.00,0.80,ML,4,328,4,0.76,NE,
2010/08/01 04:09:00.28,35.7657,-83.9967,5.75,1.60,Md,29,70,19,0.10,ET,
2010/08/10 19:39:04.80,41.4090,-77.3137,0.79,2.30,ML,6,190,10,0.01,NE,
2010/08/15 04:38:47.38,38.8183,-80.4298,16.94,2.50,Md,17,129,106,0.36,ET,
2010/08/16 17:08:33.18,43.3427,-71.7105,14.69,1.75,ML,6,188,11,0.18,NE,
2010/08/17 18:25:57.99,42.7938,-71.3662,6.28,1.20,ML,10,190,11,0.35,NE,
2010/08/21 03:16:21.99,38.7925,-80.3977,10.62,2.50,Md,19,80,107,0.77,ET,
2010/08/22 20:41:47.68,42.6278,-78.6057,5.00,2.00,Mc,18,118,25,0.15,LD,201008222041
2010/08/26 04:22:15.19,37.7483,-81.2047,0.08,2.40,Md,22,90,91,0.65,ET,
2010/08/26 04:24:55.39,37.7273,-81.2043,4.21,2.20,Md,20,101,90,0.60,ET,
2010/09/13 15:08:46.47,38.0998,-82.0340,14.42,2.40,Md,19,144,160,0.09,ET,
2010/10/14 07:58:31.65,35.9477,-83.9468,6.26,2.40,Md,31,74,2,0.15,ET,
2010/10/16 13:21:06.33,37.0532,-83.8312,1.89,2.00,Md,17,141,62,0.23,ET,
2010/10/21 16:24:08.14,35.6998,-82.8608,8.30,1.70,Md,16,71,38,0.15,ET,
2010/10/28 00:42:57.57,42.1997,-71.1990,9.62,1.18,ML,8,236,10,0.17,NE,
2010/10/30 06:10:13.60,37.7348,-77.4597,4.00,2.40,Md,11,230,53,0.43,ET,
2010/11/15 16:45:29.71,43.2120,-71.0500,5.62,1.83,ML,10,163,12,0.57,NE,
2010/11/23 16:49:12.88,42.5110,-73.2667,0.03,1.28,ML,8,131,9,1.67,NE,
2010/12/10 21:26:32.79,41.5135,-80.3325,5.00,2.20,Mc,16,113,22,0.36,LD,201012102126
2010/12/20 19:50:38.39,42.6352,-71.4252,5.12,1.37,ML,8,264,9,0.32,NE,
2010/12/21 20:38:47.56,41.3872,-77.4883,2.98,2.42,ML,5,232,12,0.06,NE,
2010/12/25 18:32:31.02,40.8587,-74.1790,1.77,2.10,Mc,18,108,20,0.13,LD,201012251832
2011/01/02 12:34:34.18,35.5330,-83.3837,3.80,2.50,Md,34,59,40,0.16,ET,
2011/01/21 18:11:19.48,42.7643,-71.5323,8.79,0.65,ML,6,285,8,0.07,NE,
2011/02/07 20:40:45.76,42.8252,-71.4328,0.02,1.44,ML,8,183,11,0.43,NE,
2011/02/08 19:00:03.49,42.7907,-71.5195,2.96,1.05,ML,6,171,9,0.02,NE,
2011/02/10 18:44:14.85,42.7830,-71.5248,7.76,1.27,ML,5,170,8,0.03,NE,
2011/02/11 20:14:11.53,42.7708,-71.5193,6.29,1.40,ML,5,287,8,0.09,NE,
2011/02/22 17:12:25.48,42.7715,-71.5153,1.28,0.93,ML,5,287,6,0.07,NE,
2011/03/05 07:05:38.06,42.9263,-71.8375,7.12,0.78,ML,8,147,12,0.33,NE,
2011/03/10 20:01:57.61,43.1393,-71.5023,14.75,0.85,ML,5,184,7,0.19,NE,
2011/03/18 17:08:38.32,43.2707,-71.8095,13.45,1.62,ML,12,128,12,0.89,NE,
2011/03/24 00:42:26.85,41.4933,-72.3607,5.00,1.35,ML,7,193,9,0.51,NE,
2011/03/25 17:27:09.42,43.3527,-73.6253,0.03,1.57,ML,10,100,11,0.46,NE,
2011/03/25 18:43:10.49,42.4882,-73.8343,0.04,1.86,ML,9,85,12,0.63,NE,
2011/03/28 07:26:21.91,37.0220,-80.7772,3.08,2.50,Md,21,101,38,0.23,ET,
2011/03/29 18:11:01.79,41.9450,-71.2520,1.17,0.75,ML,7,269,8,0.68,NE,
2011/04/11 16:00:48.82,41.7655,-71.4772,1.05,0.73,ML,7,299,8,0.32,NE,
2011/04/25 17:30:03.00,42.1003,-71.5245,12.73,1.20,ML,4,203,8,0.10,NE,
2011/04/26 07:09:46.59,40.8600,-83.5400,5.00,2.40,ML,4,,,0.00,OGS,201104262019
2011/05/03 16:15:01.64,41.4155,-72.8150,1.09,1.60,ML,7,183,8,0.26,NE,
2011/05/08 12:32:00.27,40.8535,-74.1700,5.67,1.19,ML,16,130,0,0.10,LD,201105081232
2011/05/08 13:17:40.77,35.6390,-83.9638,13.54,1.80,Md,20,148,21,0.11,ET,
2011/05/10 08:19:59.27,40.0110,-74.7963,5.00,1.92,ML,28,208,0,0.37,LD,201105100819
2011/05/13 14:02:26.54,42.4037,-71.7817,0.80,0.88,ML,7,161,8,0.41,NE,
2011/05/23 19:56:22.40,43.4973,-74.1290,6.86,2.03,ML,12,202,0,0.42,LD,201105231956
2011/05/27 02:18:16.77,43.4120,-78.3712,5.00,1.81,ML,7,145,0,0.19,LD,201105270218
2011/05/28 01:33:53.46,40.0833,-74.9888,4.18,1.72,ML,27,192,0,0.45,LD,201105280133
2011/05/29 08:33:07.86,40.8227,-73.9732,8.39,1.29,ML,22,102,0,0.14,LD,201105290833
2011/05/29 14:48:03.84,39.8358,-74.4688,5.00,1.94,ML,24,236,0,0.39,LD,201105291448
2011/05/31 18:34:27.43,42.9358,-74.1258,5.00,1.60,ML,8,127,8,0.41,NE,
2011/06/03 00:46:51.23,41.7717,-72.5682,7.55,1.77,ML,13,156,14,0.32,NE,
2011/06/09 16:21:51.51,40.5675,-74.4000,5.00,1.59,ML,24,174,0,0.19,LD,201106091621
2011/06/11 23:23:00.38,35.9253,-83.6428,16.90,2.00,Md,27,54,13,0.12,ET,
2011/06/16 15:57:21.47,42.4835,-71.7165,1.26,1.40,ML,7,191,8,0.34,NE,
2011/06/16 17:10:12.30,42.5548,-71.5288,0.02,1.10,ML,5,251,6,0.11,NE,
2011/06/24 15:45:02.07,43.2182,-71.1090,19.33,1.45,ML,7,166,8,0.32,NE,
2011/06/29 13:53:40.03,43.4383,-71.3455,10.91,2.29,ML,15,197,19,0.25,NE,
