EVENTID  ,REPORTER ,STA  ,LAT     ,LON      ,ELEV   ,CHN,DIST  ,BAZ  ,ISCPHASE,REPPHASE,DATE      ,TIME       ,RES  ,TDEF,AMPLITUDE,PER  ,AUTHOR   ,DATE      ,TIME       ,LAT     ,LON      ,DEPTH,AUTHOR   ,TYPE  ,MAG 
   605813,ISC      ,MRG  , 39.6331, -79.9544,  281.0,???,  7.33,241.0,PN      ,P       ,1982-01-19,00:16:21.00, -9.8,True,         ,     ,ISC      ,1982-01-19,00:14:41.32, 43.4999, -71.6481, 10.9,      ISC,mb    , 4.4
   605813,ISC      ,GHV  , 37.7942, -78.1073,  107.0,???,  7.52,223.0,PN      ,P       ,1982-01-19,00:16:32.01, -1.4,True,         ,     ,ISC      ,1982-01-19,00:14:41.32, 43.4999, -71.6481, 10.9,      ISC,mb    , 4.4
   605813,ISC      ,CVL  , 37.9814, -78.4608,  167.0,???,  7.56,225.0,PN      ,P       ,1982-01-19,00:16:32.03, -1.7,True,         ,     ,ISC      ,1982-01-19,00:14:41.32, 43.4999, -71.6481, 10.9,      ISC,mb    , 4.4
   605813,ISC      ,BV3  , 38.2383, -79.7667,  750.0,???,  8.09,232.0,P       ,P       ,1982-01-19,00:16:41.07,  0.2,True,         ,     ,ISC      ,1982-01-19,00:14:41.32, 43.4999, -71.6481, 10.9,      ISC,mb    , 4.4
   605813,ISC      ,FRV  , 37.2030, -78.3593,  216.0,???,  8.11,221.0,P       ,P       ,1982-01-19,00:16:39.06, -2.2,True,         ,     ,ISC      ,1982-01-19,00:14:41.32, 43.4999, -71.6481, 10.9,      ISC,mb    , 4.4
   605813,ISC      ,AAM  , 42.3012, -83.6567,  172.0,???,  8.90,266.0,P       ,P       ,1982-01-19,00:16:51.02, -1.5,True,         ,     ,ISC      ,1982-01-19,00:14:41.32, 43.4999, -71.6481, 10.9,      ISC,mb    , 4.4
   605813,ISC      ,BLA  , 37.2113, -80.4205,  634.0,???,  9.18,230.0,P       ,P       ,1982-01-19,00:16:57.04,  0.8,True,         ,     ,ISC      ,1982-01-19,00:14:41.32, 43.4999, -71.6481, 10.9,      ISC,mb    , 4.4
   605813,ISC      ,NAV  , 37.3167, -80.7931,  610.0,???,  9.31,232.0,P       ,P       ,1982-01-19,00:16:57.02, -1.2,True,         ,     ,ISC      ,1982-01-19,00:14:41.32, 43.4999, -71.6481, 10.9,      ISC,mb    , 4.4
   605813,ISC      ,PUV  , 37.0257, -80.8158,  652.0,???,  9.53,230.0,P       ,P       ,1982-01-19,00:17:00.06, -0.8,True,         ,     ,ISC      ,1982-01-19,00:14:41.32, 43.4999, -71.6481, 10.9,      ISC,mb    , 4.4
   605813,ISC      ,AN10 , 40.4728, -84.4700,  297.0,???, 10.01,257.0,P       ,P       ,1982-01-19,00:17:05.05, -2.5,True,         ,     ,ISC      ,1982-01-19,00:14:41.32, 43.4999, -71.6481, 10.9,      ISC,mb    , 4.4
   605813,ISC      ,ORT  , 35.9095, -84.3048,  370.0,???, 12.34,236.0,P       ,P       ,1982-01-19,00:17:38.00, -1.7,True,         ,     ,ISC      ,1982-01-19,00:14:41.32, 43.4999, -71.6481, 10.9,      ISC,mb    , 4.4
   603511,ISC      ,MRG  , 39.6331, -79.9544,  281.0,???,  0.90,231.0,Pg      ,PN      ,1982-02-03,04:28:40.05,  1.9,True,         ,     ,NEIS     ,1982-02-03,04:28:20.60, 40.2100, -79.0500,  2.0,         ,      ,    
   603511,ISC      ,BLA  , 37.2113, -80.4205,  634.0,???,  3.18,200.0,PN      ,P       ,1982-02-03,04:29:15.04,  2.8,True,         ,     ,NEIS     ,1982-02-03,04:28:20.60, 40.2100, -79.0500,  2.0,         ,      ,    
   604110,ISC      ,WES  , 42.3847, -71.3221,   60.0,???,  0.83,180.0,PN      ,P       ,1982-02-15,20:13:59.08, -1.3,True,    444.4, 0.10,ISC      ,1982-02-15,20:13:45.82, 43.2187, -71.3179, 33.0,         ,      ,    
   604110,ISC      ,HNH  , 43.7053, -72.2856,  180.0,???,  0.86,305.0,PN      ,P       ,1982-02-15,20:14:02.00,  0.6,True,         ,     ,ISC      ,1982-02-15,20:13:45.82, 43.2187, -71.3179, 33.0,         ,      ,    
   604110,ISC      ,BLVT , 43.3488, -72.5853,  300.0,???,  0.93,278.0,PN      ,P       ,1982-02-15,20:14:01.08, -0.8,True,      4.5, 0.20,ISC      ,1982-02-15,20:13:45.82, 43.2187, -71.3179, 33.0,         ,      ,    
   604110,ISC      ,QUA  , 42.4566, -72.3738,  201.0,???,  1.09,226.0,PN      ,P       ,1982-02-15,20:14:03.01, -1.7,True,      2.5, 0.20,ISC      ,1982-02-15,20:13:45.82, 43.2187, -71.3179, 33.0,         ,      ,    
   604110,ISC      ,UCT  , 41.8317, -72.2506,  149.0,???,  1.55,207.0,PN      ,P       ,1982-02-15,20:14:11.07,  0.4,True,      3.0, 0.20,ISC      ,1982-02-15,20:13:45.82, 43.2187, -71.3179, 33.0,         ,      ,    
   604110,ISC      ,LNX  , 42.3389, -73.2724,  345.0,???,  1.69,239.0,PN      ,P       ,1982-02-15,20:14:13.09,  0.6,True,         ,     ,ISC      ,1982-02-15,20:13:45.82, 43.2187, -71.3179, 33.0,         ,      ,    
   604110,ISC      ,NSC  , 41.4808, -71.8516,  110.0,???,  1.78,193.0,PN      ,P       ,1982-02-15,20:14:15.06,  0.9,True,         ,     ,ISC      ,1982-02-15,20:13:45.82, 43.2187, -71.3179, 33.0,         ,      ,    
   604110,ISC      ,HDM  , 41.4858, -72.5232,   24.0,???,  1.95,208.0,PN      ,P       ,1982-02-15,20:14:18.03,  1.2,True,      2.5, 0.20,ISC      ,1982-02-15,20:13:45.82, 43.2187, -71.3179, 33.0,         ,      ,    
   600556,ISC      ,PRIN , 40.3669, -74.7179,  110.0,???,  0.34, 12.0,Pg      ,P       ,1982-04-12,22:14:39.00,  0.0,True,         ,     ,ISC      ,1982-04-12,22:14:31.81, 40.0331, -74.8107, 13.7, PAL;NEIS,MbLg  , 2.8
   600556,ISC      ,NED  , 39.7042, -75.7047,   47.0,???,  0.76,245.0,P*      ,P       ,1982-04-12,22:14:46.05,  0.1,True,         ,     ,ISC      ,1982-04-12,22:14:31.81, 40.0331, -74.8107, 13.7, PAL;NEIS,MbLg  , 2.8
   600556,ISC      ,LVNJ , 40.8095, -74.7650,  201.0,???,  0.78,  2.0,P*      ,P       ,1982-04-12,22:14:46.06,  0.0,True,         ,     ,ISC      ,1982-04-12,22:14:31.81, 40.0331, -74.8107, 13.7, PAL;NEIS,MbLg  , 2.8
   600556,ISC      ,KTZ  , 40.5117, -75.7800,  148.0,???,  0.88,303.0,P*      ,P       ,1982-04-12,22:14:48.04,  0.0,True,         ,     ,ISC      ,1982-04-12,22:14:31.81, 40.0331, -74.8107, 13.7, PAL;NEIS,MbLg  , 2.8
   600556,ISC      ,PQN  , 41.0073, -75.0858,  229.0,???,  1.00,348.0,P*      ,P       ,1982-04-12,22:14:50.05,  0.2,True,         ,     ,ISC      ,1982-04-12,22:14:31.81, 40.0331, -74.8107, 13.7, PAL;NEIS,MbLg  , 2.8
   600556,ISC      ,GPD  , 41.0177, -74.4608,  360.0,???,  1.02, 15.0,P*      ,P       ,1982-04-12,22:14:50.05, -0.2,True,         ,     ,ISC      ,1982-04-12,22:14:31.81, 40.0331, -74.8107, 13.7, PAL;NEIS,MbLg  , 2.8
   600556,ISC      ,RAMA , 41.0952, -74.1807,  247.0,???,  1.16, 24.0,P*      ,P       ,1982-04-12,22:14:53.01, -0.1,True,         ,     ,ISC      ,1982-04-12,22:14:31.81, 40.0331, -74.8107, 13.7, PAL;NEIS,MbLg  , 2.8
   600556,ISC      ,MVL  , 39.9992, -76.3506,   91.0,???,  1.18,269.0,P*      ,P       ,1982-04-12,22:14:53.04, -0.1,True,         ,     ,ISC      ,1982-04-12,22:14:31.81, 40.0331, -74.8107, 13.7, PAL;NEIS,MbLg  , 2.8
   600556,ISC      ,TBR  , 41.1417, -74.2222,  261.0,???,  1.19, 22.0,P*      ,P       ,1982-04-12,22:14:54.00,  0.3,True,         ,     ,ISC      ,1982-04-12,22:14:31.81, 40.0331, -74.8107, 13.7, PAL;NEIS,MbLg  , 2.8
   597352,ISC      ,MD3  , 41.5066, -72.4715,  152.0,???,  0.03,  0.0,Pg      ,P       ,1982-06-17,08:02:39.03, -0.7,True,         ,     ,ISC      ,1982-06-17,08:02:37.88, 41.4785, -72.4684, 11.6,         ,      ,    
